UserID,SpID,prev_SpID,Long,Lat,ArriveTime,leaveTime,date,time
0,0,-1,116.29850695238098,39.984098285714275,39744.1276041667,39744.1723032407,2008-10-23,03:03:45
0,1,0,116.32437467857144,39.99982871428572,39744.1894907407,39744.4044560185,2008-10-23,04:32:52
0,2,-1,116.29692986597941,40.011513065292114,39749.0266898148,39749.0500115741,2008-10-28,00:38:26
0,3,2,116.32367365000002,39.99987125,39749.1222337963,39749.2104398148,2008-10-28,02:56:01
0,5,-1,116.33212641666665,39.974339750000006,39762.0776273148,39762.1445833333,2008-11-10,01:51:47
0,7,-1,116.32595766666668,39.999036999999994,39764.1238425926,39764.1478819444,2008-11-12,02:58:20
0,8,7,116.3200555625,40.00951,39764.1593518518,39764.182662037,2008-11-12,03:49:28
0,9,-1,116.3204658181818,40.00837894318181,39765.157037037,39765.2844791667,2008-11-13,03:46:08
0,10,9,116.3157925,39.988989000000004,39765.2861574074,39765.3168287037,2008-11-13,06:52:04
0,11,10,116.32051999999999,39.9812745,39765.3463773148,39765.4605208333,2008-11-13,08:18:47
0,12,11,116.3243502,40.0000532,39765.4627777778,39765.5790046296,2008-11-13,11:06:24
0,15,14,116.32034217391302,40.00738482608695,39766.2020138889,39766.2944212963,2008-11-14,04:50:54
0,17,16,116.32151307792212,40.00890293506491,39766.4712847222,39766.6777777778,2008-11-14,11:18:39
0,19,-1,116.32227925000001,40.01037625,39770.4125,39770.4543518518,2008-11-18,09:54:00
0,20,-1,116.320722375,40.010378125,39771.4813657407,39771.5577083333,2008-11-19,11:33:10
0,22,21,116.3229604230769,40.00852415384615,39774.2028819444,39774.2353356481,2008-11-22,04:52:09
0,23,-1,116.32428633333332,40.00312566666667,39784.3055671296,39784.4524189815,2008-12-02,07:20:01
0,25,-1,116.32344640000001,40.00050465,39792.1109143518,39792.3298842593,2008-12-10,02:39:43
0,26,-1,116.32226022222224,39.99982866666667,39794.1973958333,39794.2629513889,2008-12-12,04:44:15
0,27,-1,116.31988504166674,40.00772125,39902.0449421296,39902.1580092593,2009-03-30,01:04:43
0,29,28,116.32669485454544,40.00017063636363,39902.2643518519,39902.4030092593,2009-03-30,06:20:40
0,30,29,116.32680473214289,39.999949000000015,39902.4293981481,39902.6640740741,2009-03-30,10:18:20
0,33,32,116.32686319512199,40.000096926829265,39903.1869328704,39903.3730902778,2009-03-31,04:29:11
0,34,-1,116.32698267567567,40.00050364864863,39904.2245023148,39904.3749189815,2009-04-01,05:23:17
0,36,-1,116.32678148437502,39.999935140625,39905.2554050926,39905.405625,2009-04-02,06:07:47
0,38,37,116.31950011458333,40.00796176041666,39905.4990740741,39905.6363773148,2009-04-02,11:58:40
0,39,-1,116.31971259090906,40.00769350000001,39906.0611458333,39906.1729282407,2009-04-03,01:28:03
0,40,39,116.32528351428569,40.006437142857145,39906.1735069444,39906.2196759259,2009-04-03,04:09:51
0,41,40,116.32723201785714,39.99973055357142,39906.2504050926,39906.3241898148,2009-04-03,06:00:35
0,45,44,116.32669794117643,39.97083847058823,39907.4374884259,39907.4741203704,2009-04-04,10:29:59
0,46,45,116.4053922395437,39.908927209125515,39907.4741203704,39907.5024189815,2009-04-04,11:22:44
0,47,-1,116.38986546846857,39.93749330030034,39908.3504976852,39908.391875,2009-04-05,08:24:43
0,50,49,116.31929648076918,40.00742528846153,39909.2485648148,39909.2906712963,2009-04-06,05:57:56
0,51,50,116.32737418181817,40.00018318181819,39909.2947337963,39909.3360648148,2009-04-06,07:04:25
0,52,51,116.32724118750002,39.991591812500005,39909.3397106482,39909.4083564815,2009-04-06,08:09:11
0,54,-1,116.32707561111107,39.999453555555554,39913.1015625,39913.3163541667,2009-04-10,02:26:15
0,56,55,116.32678444999999,39.999778199999994,39913.5857986111,39913.7123611111,2009-04-10,14:03:33
0,57,-1,116.32640799999999,39.999852465116284,39914.2672222222,39914.3066203704,2009-04-11,06:24:48
0,59,58,116.32686046,39.99977534,39914.5922337963,39914.7200231481,2009-04-11,14:12:49
0,60,-1,116.29783023809527,39.76280800000001,39915.3659606481,39915.5460648148,2009-04-12,08:46:59
0,61,60,116.32678809259262,39.999793870370375,39915.5905671296,39915.7199537037,2009-04-12,14:10:25
0,63,62,116.29774400000001,39.762740027027014,39916.3627083333,39916.5459259259,2009-04-13,08:42:18
0,64,-1,116.29745228571429,39.76267960714285,39916.9526041667,39917.1968171296,2009-04-13,22:51:45
0,66,65,116.3397403478261,39.971977260869565,39917.4798726852,39917.5147685185,2009-04-14,11:31:01
0,67,-1,116.46688864285713,39.908855,39918.3487037037,39918.3846412037,2009-04-15,08:22:08
0,68,67,116.3272083333333,40.00008137681159,39918.3950578704,39918.4170138889,2009-04-15,09:28:53
0,69,-1,116.32577212121208,39.996299015151536,39919.0204976852,39919.1776851852,2009-04-16,00:29:31
0,70,69,116.32552039999999,39.99555155000001,39919.222662037,39919.3150578704,2009-04-16,05:20:38
0,71,70,116.32699669767442,39.99920425581396,39919.3258449074,39919.3611921296,2009-04-16,07:49:13
0,73,72,116.32065138028163,40.00720510422535,39919.4254861111,39919.484212963,2009-04-16,10:12:42
0,74,73,116.3265976888889,39.999906355555545,39919.4876273148,39919.6471643519,2009-04-16,11:42:11
0,76,75,116.32705299999998,40.00049570833334,39920.2175578704,39920.3934259259,2009-04-17,05:13:17
0,77,-1,116.33854419999997,39.971339040000004,39922.0516319444,39922.0847916667,2009-04-19,01:14:21
0,79,78,116.78347438181814,39.947742909090906,39922.2042361111,39922.4261226852,2009-04-19,04:54:06
0,81,-1,116.32689955405402,40.00009051351351,39923.0756828704,39923.1692708333,2009-04-20,01:48:59
0,82,81,116.32675756097562,39.99993324390243,39923.1921875,39923.4037268519,2009-04-20,04:36:45
0,83,82,116.32635831818183,39.99993472727272,39923.4343981481,39923.6470949074,2009-04-20,10:25:32
0,84,-1,116.32691329032254,40.00042558064514,39924.0053356481,39924.1710648148,2009-04-21,00:07:41
0,87,-1,116.33187509411762,39.974064776470584,39925.1404513889,39925.1638657407,2009-04-22,03:22:15
0,88,87,116.32608359999999,40.00012253333333,39925.2078125,39925.4106134259,2009-04-22,04:59:15
0,89,-1,116.32713251999999,40.000519440000005,39927.0453935185,39927.1628703704,2009-04-24,01:05:22
0,90,89,116.32547439999999,40.005969639999996,39927.1699884259,39927.2194328704,2009-04-24,04:04:47
0,91,90,116.3149793461538,40.010002115384616,39927.2238888889,39927.2662152778,2009-04-24,05:22:24
0,92,91,116.31940640540536,39.99158204054054,39927.285462963,39927.3155671296,2009-04-24,06:51:04
0,93,92,116.32607677777777,39.99999923809524,39927.3315277778,39927.3955439815,2009-04-24,07:57:24
0,94,93,116.32161983333337,40.00916733333334,39927.3996527778,39927.4218981481,2009-04-24,09:35:30
0,96,95,116.41472966279069,39.90691854651163,39928.0867592593,39928.1235532407,2009-04-25,02:04:56
0,97,96,116.40874061904763,39.90243919047618,39928.1607291667,39928.1854398148,2009-04-25,03:51:27
0,98,97,116.31830061832049,39.99503517938934,39928.2163425926,39928.4632060185,2009-04-25,05:11:32
0,101,100,116.785701,39.949948,39928.7215972222,39928.7468287037,2009-04-25,17:19:06
0,102,-1,116.78309177642278,39.946931959349605,39929.1362152778,39929.1647453704,2009-04-26,03:16:09
0,105,104,116.46648575675677,39.90912527027027,39929.3238425926,39929.3614583333,2009-04-26,07:46:20
0,107,-1,116.32695981132079,39.99996603773586,39930.0494791667,39930.1560185185,2009-04-27,01:11:15
0,109,108,116.31536187500001,40.009768475000016,39930.2161574074,39930.2544907407,2009-04-27,05:11:16
0,110,109,116.32719035714287,40.000157375,39930.2604513889,39930.4073726852,2009-04-27,06:15:03
0,112,111,116.32020117391302,40.00747117391304,39930.5320486111,39930.5781134259,2009-04-27,12:46:09
0,114,113,116.32695540983605,39.993217311475405,39931.4274305556,39931.4541087963,2009-04-28,10:15:30
0,116,-1,116.326526,39.9990075,39932.0628009259,39932.1404166667,2009-04-29,01:30:26
0,118,117,116.31809936752146,39.99141517094017,39932.2451388889,39932.2770833333,2009-04-29,05:53:00
0,120,119,116.32695473214287,40.000411250000006,39932.3941203704,39932.4221875,2009-04-29,09:27:32
0,121,120,116.3194783783784,40.007456540540545,39932.4409375,39932.4663425926,2009-04-29,10:34:57
0,122,121,116.32706302173912,39.9996803478261,39932.4808680556,39932.5330439815,2009-04-29,11:32:27
0,124,-1,116.31475938793102,39.939811198275855,39933.2380439815,39933.3013541667,2009-04-30,05:42:47
0,125,124,116.32272483185844,39.93724822123895,39933.329537037,39933.3692361111,2009-04-30,07:54:32
0,126,125,116.316101,39.9400585,39933.3692361111,39933.4018171296,2009-04-30,08:51:42
0,127,126,116.32901850574711,39.95098993103446,39933.4140277778,39933.4637152778,2009-04-30,09:56:12
0,128,-1,116.32526410975606,40.006457146341454,39934.1650231481,39934.2478125,2009-05-01,03:57:38
0,129,128,116.31408731944455,40.00976231249999,39934.2565277778,39934.2832638889,2009-05-01,06:09:24
0,130,129,116.3019612713568,40.01126944221108,39934.3549652778,39934.3788657407,2009-05-01,08:31:09
0,131,130,116.32060048529411,40.00963686764707,39934.4021875,39934.4267824074,2009-05-01,09:39:09
0,132,131,116.3321053090909,39.99135161818181,39934.4399768518,39934.4904976852,2009-05-01,10:33:34
0,133,-1,116.35152856643353,39.92231527272728,39935.392037037,39935.4290740741,2009-05-02,09:24:32
0,136,-1,116.58797794999998,40.07950935000001,39936.209212963,39936.2311342593,2009-05-03,05:01:16
0,137,136,116.58655261829654,40.0794874605678,39936.233125,39936.2552893519,2009-05-03,05:35:42
0,138,137,116.32722530000001,40.00021308000001,39936.2870601852,39936.4081597222,2009-05-03,06:53:22
0,140,139,116.32565652727273,40.00623158181817,39937.1689814815,39937.2155092593,2009-05-04,04:03:20
0,141,140,116.32059567346937,40.007065846938765,39937.2163194444,39937.3432523148,2009-05-04,05:11:30
0,143,-1,116.32703159259258,40.00024916666667,39938.1464930556,39938.1745717593,2009-05-05,03:30:57
0,145,144,116.32682491176469,40.00075847058823,39938.3670833333,39938.403287037,2009-05-05,08:48:36
0,147,-1,116.32727965853658,39.999628292682914,39940.1163888889,39940.1400347222,2009-05-07,02:47:36
0,148,147,116.32611469354835,40.000177548387086,39940.1616319444,39940.2039699074,2009-05-07,03:52:45
0,152,-1,116.32638966216217,40.000331662162154,39942.2129166667,39942.4584722222,2009-05-09,05:06:36
0,153,152,116.32254066968318,40.00366094570137,39942.4644907407,39942.4882407407,2009-05-09,11:08:52
0,155,-1,116.32727397916663,39.99997702083333,39944.2825347222,39944.4000925926,2009-05-11,06:46:51
0,156,155,116.31862604545455,39.99156006060607,39944.4220138889,39944.4471643518,2009-05-11,10:07:42
0,157,-1,116.3269020645161,40.00078950000002,39945.0788078704,39945.1723958333,2009-05-12,01:53:29
0,158,157,116.32302114285713,40.00958882142857,39945.2302314815,39945.2934490741,2009-05-12,05:31:32
0,159,158,116.32020564102568,40.008021538461534,39945.297962963,39945.3397106482,2009-05-12,07:09:04
0,160,159,116.32738068965517,40.000196862068975,39945.3458449074,39945.4130902778,2009-05-12,08:18:01
0,161,-1,116.32707104838708,40.000764806451606,39946.242662037,39946.3781712963,2009-05-13,05:49:26
0,166,-1,116.32711628712863,39.99994509900991,39948.0766087963,39948.1356597222,2009-05-15,01:50:19
0,168,167,116.32488773972602,40.00572386301372,39948.3207060185,39948.4163773148,2009-05-15,07:41:49
0,171,170,116.32714871111109,39.999683422222226,39950.307650463,39950.3815277778,2009-05-17,07:23:01
0,172,171,116.32684053846152,39.99245846153846,39950.3849421296,39950.4085416667,2009-05-17,09:14:19
0,173,172,116.32670009677423,40.00008348387097,39950.4119097222,39950.528287037,2009-05-17,09:53:09
0,175,-1,116.3266851,40.000029525,39951.2860300926,39951.3458796296,2009-05-18,06:51:53
0,176,175,116.33199693750004,39.991406624999996,39951.3528240741,39951.3865162037,2009-05-18,08:28:04
0,178,177,116.32705755555554,40.00049766666666,39951.4789583333,39951.5323263889,2009-05-18,11:29:42
0,181,-1,116.32667595555556,40.000203733333336,39953.0520949074,39953.102025463,2009-05-20,01:15:01
