UserID,SpID,prev_SpID,Long,Lat,ArriveTime,leaveTime
0,0,-1,116.29850695238098,39.984098285714275,39744.1276041667,39744.1723032407
0,1,0,116.32437467857144,39.99982871428572,39744.1894907407,39744.4044560185
0,2,1,116.32100751612903,40.00863677419353,39744.4061342593,39744.4231018518
0,3,2,116.31925744512189,40.00772890243903,39744.4231018518,39744.4384259259
0,4,3,116.32205765517239,40.00888606896553,39744.4475810185,39744.4657638889
0,5,-1,116.29692986597941,40.011513065292114,39749.0266898148,39749.0500115741
0,6,5,116.32367365000002,39.99987125,39749.1222337963,39749.2104398148
0,7,-1,116.29689769063175,40.01120156644881,39756.0061689815,39756.0511921296
0,8,7,116.2967819112904,40.00687529032256,39756.0878819444,39756.1059375
0,9,8,116.29707692647064,40.01094084558826,39756.1083101852,39756.1234143519
0,10,-1,116.33212641666665,39.974339750000006,39762.0776273148,39762.1445833333
0,11,-1,116.29682728086415,40.01130110185187,39763.0118518519,39763.0374305556
0,12,-1,116.32595766666668,39.999036999999994,39764.1238425926,39764.1478819444
0,13,12,116.3200555625,40.00951,39764.1593518518,39764.182662037
0,14,-1,116.3204658181818,40.00837894318181,39765.157037037,39765.2844791667
0,15,14,116.3157925,39.988989000000004,39765.2861574074,39765.3168287037
0,16,15,116.3164196153846,39.95872138461538,39765.3321643519,39765.3463773148
0,17,16,116.32051999999999,39.9812745,39765.3463773148,39765.4605208333
0,18,17,116.3243502,40.0000532,39765.4627777778,39765.5790046296
0,19,-1,116.32368163636364,39.99994000000001,39766.0830439815,39766.1621527778
0,20,19,116.32114806122455,40.009081367346944,39766.1675347222,39766.1995833333
0,21,20,116.32034217391302,40.00738482608695,39766.2020138889,39766.2944212963
0,22,-1,116.3213171190476,40.00900923809523,39766.4384953704,39766.4701851852
0,23,22,116.32151307792212,40.00890293506491,39766.4712847222,39766.6777777778
0,24,-1,116.3245516551724,40.0004111724138,39767.0476041667,39767.1463541667
0,25,24,116.31978533333333,40.009054444444445,39767.1500462963,39767.166724537
0,26,-1,116.32227925000001,40.01037625,39770.4125,39770.4543518518
0,27,26,116.32648621052631,39.99435886842106,39770.4637847222,39770.483287037
0,28,-1,116.320722375,40.010378125,39771.4813657407,39771.5577083333
0,29,-1,116.32447104761907,40.000527999999996,39774.0793865741,39774.2028819444
0,30,29,116.3229604230769,40.00852415384615,39774.2028819444,39774.2353356481
0,31,-1,116.32428633333332,40.00312566666667,39784.3055671296,39784.4524189815
0,32,31,116.32129333333334,40.00806733333333,39784.4524189815,39784.6746296296
0,33,-1,116.32074747058822,40.009058764705884,39785.6448611111,39785.6619212963
0,34,-1,116.32344640000001,40.00050465,39792.1109143518,39792.3298842593
0,35,-1,116.32226022222224,39.99982866666667,39794.1973958333,39794.2629513889
0,36,-1,116.31988504166674,40.00772125,39902.0449421296,39902.1580092593
0,37,36,116.3275995,40.0056335,39902.1688310185,39902.2208333333
0,38,37,116.32669485454544,40.00017063636363,39902.2643518519,39902.4030092593
0,39,38,116.32253924000003,40.01023524,39902.4075231481,39902.4233796296
0,40,39,116.32680473214289,39.999949000000015,39902.4293981481,39902.6640740741
0,41,-1,116.31872418018015,39.998176567567555,39903.0359837963,39903.0507407407
0,42,41,116.32205815277777,39.99689706249999,39903.0507407407,39903.0730671296
0,43,42,116.3272885333333,40.000200400000004,39903.0742824074,39903.1610069444
0,44,43,116.32245179452057,40.009869410958885,39903.1651736111,39903.1828240741
0,45,44,116.32686319512199,40.000096926829265,39903.1869328704,39903.3730902778
0,46,45,116.32357034482754,40.01092800000001,39903.3766203704,39903.3959490741
0,47,-1,116.32698267567567,40.00050364864863,39904.2245023148,39904.3749189815
0,48,47,116.31750509090914,40.006637106060595,39904.386724537,39904.4047222222
0,49,48,116.32009799310354,40.00756395172411,39904.4047222222,39904.4336574074
0,50,-1,116.32678148437502,39.999935140625,39905.2554050926,39905.405625
0,51,50,116.32244362146889,40.010457310734445,39905.4128009259,39905.4272106481
0,52,51,116.3240175,40.00020475,39905.433287037,39905.4806134259
0,53,52,116.31950011458333,40.00796176041666,39905.4990740741,39905.6363773148
0,54,-1,116.31971259090906,40.00769350000001,39906.0611458333,39906.1729282407
0,55,54,116.32528351428569,40.006437142857145,39906.1735069444,39906.2196759259
0,56,55,116.31520562311557,40.0098095879397,39906.2296296296,39906.2447337963
0,57,56,116.32723201785714,39.99973055357142,39906.2504050926,39906.3241898148
0,58,57,116.31523584191183,40.009700746323524,39906.4357060185,39906.4639467593
0,59,58,116.31525123790325,40.00969565322584,39906.4655092593,39906.4847222222
0,60,59,116.31932781447975,40.007529841628966,39906.5013310185,39906.5177662037
0,61,60,116.31515545411582,40.00969945648066,39906.5349537037,39907.2830555556
0,62,61,116.27225423239437,39.98937306338035,39907.3246412037,39907.3481365741
0,63,62,116.32669794117643,39.97083847058823,39907.4374884259,39907.4741203704
0,64,63,116.4053922395437,39.908927209125515,39907.4741203704,39907.5024189815
0,65,-1,116.38986546846857,39.93749330030034,39908.3504976852,39908.391875
0,66,65,116.3756206774193,39.944404822580644,39908.4205208333,39908.4766550926
0,67,-1,116.58798621014492,40.07967892753625,39909.1587384259,39909.1898726852
0,68,67,116.31929648076918,40.00742528846153,39909.2485648148,39909.2906712963
0,69,68,116.32737418181817,40.00018318181819,39909.2947337963,39909.3360648148
0,70,69,116.32724118750002,39.991591812500005,39909.3397106482,39909.4083564815
0,71,70,116.32668362637362,39.99188592307693,39909.4126967593,39909.4444097222
0,72,-1,116.32707561111107,39.999453555555554,39913.1015625,39913.3163541667
0,73,72,116.2977931,39.762824975,39913.3716203704,39913.5459259259
0,74,73,116.32678444999999,39.999778199999994,39913.5857986111,39913.7123611111
0,75,-1,116.32144655140189,39.998331803738324,39914.2393865741,39914.2598726852
0,76,75,116.32640799999999,39.999852465116284,39914.2672222222,39914.3066203704
0,77,76,116.2977713846154,39.76278828205128,39914.3626967593,39914.5460532407
0,78,77,116.32686046,39.99977534,39914.5922337963,39914.7200231481
0,79,-1,116.29783023809527,39.76280800000001,39915.3659606481,39915.5460648148
0,80,79,116.32678809259262,39.999793870370375,39915.5905671296,39915.7199537037
0,81,-1,116.32126448387099,39.995915032258075,39916.2226388889,39916.2418518519
0,82,81,116.32709403571425,39.99955428571428,39916.2470601852,39916.3158333333
0,83,82,116.29774400000001,39.762740027027014,39916.3627083333,39916.5459259259
0,84,-1,116.29745228571429,39.76267960714285,39916.9526041667,39917.1968171296
0,85,84,116.29635785714287,39.76286285714286,39917.1968171296,39917.2122685185
0,86,85,116.32667719999999,39.99951635000001,39917.2539351852,39917.4132060185
0,87,86,116.32321063793107,40.00949824137931,39917.4173726852,39917.4362962963
0,88,87,116.31957984677425,39.99822963709678,39917.444224537,39917.4615856481
0,89,88,116.3397403478261,39.971977260869565,39917.4798726852,39917.5147685185
0,90,-1,116.46688864285713,39.908855,39918.3487037037,39918.3846412037
0,91,90,116.3272083333333,40.00008137681159,39918.3950578704,39918.4170138889
0,92,91,116.32243068211919,40.0100199536424,39918.421412037,39918.4403935185
0,93,-1,116.32577212121208,39.996299015151536,39919.0204976852,39919.1776851852
0,94,93,116.32175708661418,40.01007035826772,39919.1871990741,39919.2021412037
0,95,94,116.32552039999999,39.99555155000001,39919.222662037,39919.3150578704
0,96,95,116.32699669767442,39.99920425581396,39919.3258449074,39919.3611921296
0,97,96,116.32481624999997,40.00580197727274,39919.3687152778,39919.4245601852
0,98,97,116.32065138028163,40.00720510422535,39919.4254861111,39919.484212963
0,99,98,116.3265976888889,39.999906355555545,39919.4876273148,39919.6471643519
0,100,-1,116.32546506250003,39.9964095375,39920.0259259259,39920.1834606482
0,101,100,116.32705299999998,40.00049570833334,39920.2175578704,39920.3934259259
0,102,-1,116.33854419999997,39.971339040000004,39922.0516319444,39922.0847916667
0,103,102,116.79438570684039,39.9457704625407,39922.1709606481,39922.1985069444
0,104,103,116.78347438181814,39.947742909090906,39922.2042361111,39922.4261226852
0,105,104,116.46699679069766,39.90883213953488,39922.4584143519,39922.4930787037
0,106,-1,116.32689955405402,40.00009051351351,39923.0756828704,39923.1692708333
0,107,106,116.32675756097562,39.99993324390243,39923.1921875,39923.4037268519
0,108,107,116.32220675510199,40.00984533673471,39923.4115393519,39923.4266435185
0,109,108,116.32635831818183,39.99993472727272,39923.4343981481,39923.6470949074
0,110,-1,116.32691329032254,40.00042558064514,39924.0053356481,39924.1710648148
0,111,110,116.32684110769229,40.000136815384614,39924.183912037,39924.4243171296
0,112,111,116.32261691666668,40.00975470833333,39924.4288310185,39924.4530208333
0,113,-1,116.32703049999998,39.999592261904766,39925.1149189815,39925.13125
0,114,113,116.33187509411762,39.974064776470584,39925.1404513889,39925.1638657407
0,115,114,116.32608359999999,40.00012253333333,39925.2078125,39925.4106134259
0,116,-1,116.3226594827586,40.003900151724125,39926.3991666667,39926.4169907407
0,117,-1,116.32713251999999,40.000519440000005,39927.0453935185,39927.1628703704
0,118,117,116.32547439999999,40.005969639999996,39927.1699884259,39927.2194328704
0,119,118,116.3149793461538,40.010002115384616,39927.2238888889,39927.2662152778
0,120,119,116.31940640540536,39.99158204054054,39927.285462963,39927.3155671296
0,121,120,116.32607677777777,39.99999923809524,39927.3315277778,39927.3955439815
0,122,121,116.32161983333337,40.00916733333334,39927.3996527778,39927.4218981481
0,123,-1,116.35096065,39.9378079,39928.0611226852,39928.0851967593
0,124,123,116.41472966279069,39.90691854651163,39928.0867592593,39928.1235532407
0,125,124,116.40874061904763,39.90243919047618,39928.1607291667,39928.1854398148
0,126,125,116.31830061832049,39.99503517938934,39928.2163425926,39928.4632060185
0,127,126,116.33917076,39.97212536,39928.4747222222,39928.5078356481
0,128,127,116.80159574285713,39.95202534285715,39928.5589930556,39928.709212963
0,129,128,116.785701,39.949948,39928.7215972222,39928.7468287037
0,130,-1,116.78309177642278,39.946931959349605,39929.1362152778,39929.1647453704
0,131,130,116.79512943654825,39.94572349238577,39929.1678125,39929.1992361111
0,132,131,116.79830850495048,39.94860001980199,39929.2021296296,39929.2907291667
0,133,132,116.46648575675677,39.90912527027027,39929.3238425926,39929.3614583333
0,134,133,116.32717914285715,40.00018607142857,39929.3741898148,39929.3940162037
0,135,134,116.31869346031743,39.99189215873017,39929.3992476852,39929.4280671296
0,136,-1,116.32695981132079,39.99996603773586,39930.0494791667,39930.1560185185
0,137,136,116.32523144897958,40.006217040816324,39930.1651041667,39930.2128587963
0,138,137,116.31536187500001,40.009768475000016,39930.2161574074,39930.2544907407
0,139,138,116.32719035714287,40.000157375,39930.2604513889,39930.4073726852
0,140,139,116.32575803333332,40.00312033333333,39930.4388657407,39930.5299074074
0,141,140,116.32020117391302,40.00747117391304,39930.5320486111,39930.5781134259
0,142,-1,116.321845862069,40.009645896551724,39930.9230555556,39930.9392013889
0,143,-1,116.32703934999999,39.999664900000006,39931.2240856481,39931.4244212963
0,144,143,116.32695540983605,39.993217311475405,39931.4274305556,39931.4541087963
0,145,144,116.32739078947368,39.999629868421046,39931.4568865741,39931.6171527778
0,146,-1,116.326526,39.9990075,39932.0628009259,39932.1404166667
0,147,146,116.31778025,40.01749975,39932.147650463,39932.1657060185
0,148,147,116.32690799999999,40.00013675,39932.1707407407,39932.241087963
0,149,148,116.31809936752146,39.99141517094017,39932.2451388889,39932.2770833333
0,150,149,116.32712477419355,39.99968541935485,39932.2940972222,39932.3798263889
0,151,150,116.32695473214287,40.000411250000006,39932.3941203704,39932.4221875
0,152,151,116.32072812878783,40.00720347727273,39932.4247916667,39932.4409375
0,153,152,116.3194783783784,40.007456540540545,39932.4409375,39932.4663425926
0,154,153,116.32706302173912,39.9996803478261,39932.4808680556,39932.5330439815
0,155,154,116.58659533333334,40.079421499999995,39932.5797453704,39932.6080902778
0,156,155,116.58664450694444,40.07946356249996,39932.6081597222,39932.6264467593
0,157,-1,116.31645236074272,40.005407087533136,39933.1482291667,39933.1687731481
0,158,157,116.31475938793102,39.939811198275855,39933.2380439815,39933.3013541667
0,159,158,116.32272483185844,39.93724822123895,39933.329537037,39933.3692361111
0,160,159,116.316101,39.9400585,39933.3692361111,39933.4018171296
0,161,160,116.32901850574711,39.95098993103446,39933.4140277778,39933.4637152778
0,162,-1,116.32526410975606,40.006457146341454,39934.1650231481,39934.2478125
0,163,162,116.31408731944455,40.00976231249999,39934.2565277778,39934.2832638889
0,164,163,116.30463961379304,40.00349540689655,39934.3192013889,39934.3373726852
0,165,164,116.3019612713568,40.01126944221108,39934.3549652778,39934.3788657407
0,166,165,116.32060048529411,40.00963686764707,39934.4021875,39934.4267824074
0,167,166,116.3321053090909,39.99135161818181,39934.4399768518,39934.4904976852
